,informant,start,end,filename,corpus,text,gender,age
Sib_15-f_54.84_58.37,Sib_15-f,54.84,58.37,./trimmed/Sib_15-f_54.84_58.37.wav,standart,— ∙∙∙∙ го-оры ∙∙ становились розового цвета.,f,70
Sib_15-f_58.37_59.28,Sib_15-f,58.37,59.28,./trimmed/Sib_15-f_58.37_59.28.wav,standart,∙∙ Вот как ==,f,70
Sib_15-f_59.28_62.99,Sib_15-f,59.28,62.99,./trimmed/Sib_15-f_59.28_62.99.wav,standart,’’ Потом ещё я это сравнивала почему-то с декорациями Большого театра.,f,70
Sib_15-f_62.99_65.64,Sib_15-f,62.99,65.64,./trimmed/Sib_15-f_62.99_65.64.wav,standart,∙∙∙∙ ээ Горы все ∙∙ становились —,f,70
Sib_15-f_65.64_66.45,Sib_15-f,65.64,66.45,./trimmed/Sib_15-f_65.64_66.45.wav,standart,"∙∙ потихонечку,",f,70
Sib_15-f_66.45_67.75,Sib_15-f,66.45,67.75,./trimmed/Sib_15-f_66.45_67.75.wav,standart,"—’’ ∙∙ ’’ ро-озовые,,,",f,70
Sib_15-f_67.75_68.86,Sib_15-f,67.75,68.86,./trimmed/Sib_15-f_67.75_68.86.wav,standart,"∙∙ сле= ‖ ∙∙ слегка,",f,70
Sib_15-f_68.86_69.54,Sib_15-f,68.86,69.54,./trimmed/Sib_15-f_68.86_69.54.wav,standart,потом все.,f,70
Sib_15-f_69.54_70.4,Sib_15-f,69.54,70.4,./trimmed/Sib_15-f_69.54_70.4.wav,standart,∙∙ Розовые.,f,70
Sib_15-f_70.4_71.95,Sib_15-f,70.4,71.95,./trimmed/Sib_15-f_70.4_71.95.wav,standart,"∙∙∙ Оказывается,",f,70
Sib_15-f_71.95_72.5,Sib_15-f,71.95,72.5,./trimmed/Sib_15-f_71.95_72.5.wav,standart,"(*Вот я не знаю,",f,70
Sib_15-f_72.5_75.02,Sib_15-f,72.5,75.02,./trimmed/Sib_15-f_72.5_75.02.wav,standart,"’’ ∙∙ правильное ли название у меня осталось в памяти,",f,70
Sib_15-f_75.02_76.32,Sib_15-f,75.02,76.32,./trimmed/Sib_15-f_75.02_76.32.wav,standart,"название этого кустарника,",f,70
Sib_15-f_76.32_77.74,Sib_15-f,76.32,77.74,./trimmed/Sib_15-f_76.32_77.74.wav,standart,"который был на этих горах,",f,70
Sib_15-f_77.74_79.18,Sib_15-f,77.74,79.18,./trimmed/Sib_15-f_77.74_79.18.wav,standart,"∙∙∙ алтайских,",f,70
Sib_15-f_79.18_79.97,Sib_15-f,79.18,79.97,./trimmed/Sib_15-f_79.18_79.97.wav,standart,"∙∙ вот в Чемале,",f,70
Sib_15-f_79.97_82.94,Sib_15-f,79.97,82.94,./trimmed/Sib_15-f_79.97_82.94.wav,standart,∙∙ назывался он ∙∙ ’’ ∙∙ по-моему ∙∙ маральник.,f,70
Sib_15-f_82.94_83.49,Sib_15-f,82.94,83.49,./trimmed/Sib_15-f_82.94_83.49.wav,standart,Так называли.,f,70
Sib_15-f_83.49_86.42,Sib_15-f,83.49,86.42,./trimmed/Sib_15-f_83.49_86.42.wav,standart,"Может это-о ’’ офица= ээ ‖ н-название такое не официальное,",f,70
Sib_15-f_86.42_87.43,Sib_15-f,86.42,87.43,./trimmed/Sib_15-f_86.42_87.43.wav,standart,"а какое-то местное,",f,70
Sib_15-f_87.43_88.66,Sib_15-f,87.43,88.66,./trimmed/Sib_15-f_87.43_88.66.wav,standart,"∙∙ но у меня осталось в памяти,",f,70
Sib_15-f_88.66_89.63,Sib_15-f,88.66,89.63,./trimmed/Sib_15-f_88.66_89.63.wav,standart,что это был маральник.,f,70
Sib_15-f_89.63_91.82,Sib_15-f,89.63,91.82,./trimmed/Sib_15-f_89.63_91.82.wav,standart,"∙∙∙ И вотə ∙∙ он расцветал,",f,70
Sib_15-f_91.82_93.3,Sib_15-f,91.82,93.3,./trimmed/Sib_15-f_91.82_93.3.wav,standart,"∙∙ (Может это был багульник,",f,70
Sib_15-f_93.3_93.96,Sib_15-f,93.3,93.96,./trimmed/Sib_15-f_93.3_93.96.wav,standart,"я не знаю,",f,70
Sib_15-f_93.96_94.61,Sib_15-f,93.96,94.61,./trimmed/Sib_15-f_93.96_94.61.wav,standart,"правильно как,",f,70
Sib_15-f_94.61_96.09,Sib_15-f,94.61,96.09,./trimmed/Sib_15-f_94.61_96.09.wav,standart,"∙∙∙ но это был вроде бы маральник,",f,70
Sib_15-f_96.09_97.32,Sib_15-f,96.09,97.32,./trimmed/Sib_15-f_96.09_97.32.wav,standart,как у меня осталось в памяти.),f,70
Sib_15-f_97.32_99.56,Sib_15-f,97.32,99.56,./trimmed/Sib_15-f_97.32_99.56.wav,standart,∙∙∙ и горы становились розовые.,f,70
Sib_15-f_99.56_101.0,Sib_15-f,99.56,101.0,./trimmed/Sib_15-f_99.56_101.0.wav,standart,"Вот мы бы= ‖ дети были там,",f,70
Sib_15-f_101.0_103.38,Sib_15-f,101.0,103.38,./trimmed/Sib_15-f_101.0_103.38.wav,standart,"∙∙ (Мы жили в каком-то двухэтажном доме,",f,70
Sib_15-f_103.38_104.83,Sib_15-f,103.38,104.83,./trimmed/Sib_15-f_103.38_104.83.wav,standart,там были дети из Москвы —,f,70
Sib_15-f_104.83_106.07,Sib_15-f,104.83,106.07,./trimmed/Sib_15-f_104.83_106.07.wav,standart,"∙∙ мои ровесники,",f,70
Sib_15-f_106.07_107.49,Sib_15-f,106.07,107.49,./trimmed/Sib_15-f_106.07_107.49.wav,standart,— ∙∙ и-и ∙∙∙ <с | из> Ленинграда.),f,70
Sib_15-f_107.49_111.32,Sib_15-f,107.49,111.32,./trimmed/Sib_15-f_107.49_111.32.wav,standart,"∙∙∙ и вот ∙∙ мы ∙∙ по-моему все были совершенно потрясены,",f,70
Sib_15-f_111.32_111.94,Sib_15-f,111.32,111.94,./trimmed/Sib_15-f_111.32_111.94.wav,standart,∙∙ этим.,f,70
Sib_15-f_111.94_114.69,Sib_15-f,111.94,114.69,./trimmed/Sib_15-f_111.94_114.69.wav,standart,"∙∙ Вот так вот ∙∙ стоя= ‖ стоит эта картинка,",f,70
Sib_15-f_114.69_115.32,Sib_15-f,114.69,115.32,./trimmed/Sib_15-f_114.69_115.32.wav,standart,"∙∙ Чемал,",f,70
Sib_15-f_115.32_117.0,Sib_15-f,115.32,117.0,./trimmed/Sib_15-f_115.32_117.0.wav,standart,"вот онə ∙∙ в каком-то углублении,",f,70
Sib_15-f_117.0_117.9,Sib_15-f,117.0,117.9,./trimmed/Sib_15-f_117.0_117.9.wav,standart,"вокруг эти горы,",f,70
Sib_15-f_117.9_119.16,Sib_15-f,117.9,119.16,./trimmed/Sib_15-f_117.9_119.16.wav,standart,∙∙ розового цвета.,f,70
Sib_15-f_119.16_122.11,Sib_15-f,119.16,122.11,./trimmed/Sib_15-f_119.16_122.11.wav,standart,∙∙∙ Совершенно как в какой-то фантастической сказке.,f,70
Sib_15-f_122.11_123.07,Sib_15-f,122.11,123.07,./trimmed/Sib_15-f_122.11_123.07.wav,standart,"∙∙ Вот,",f,70
Sib_15-f_123.07_124.09,Sib_15-f,123.07,124.09,./trimmed/Sib_15-f_123.07_124.09.wav,standart,∙∙ а потом —,f,70
Sib_15-f_124.09_127.66,Sib_15-f,124.09,127.66,./trimmed/Sib_15-f_124.09_127.66.wav,standart,"когда уже вот ээ мы просто-о летом бегали по-о ‖ ∙∙ ползали,",f,70
Sib_15-f_127.66_130.47,Sib_15-f,127.66,130.47,./trimmed/Sib_15-f_127.66_130.47.wav,standart,"и-и заходили вот ‖ ∙∙∙ по этим гора-ам ходили,,,",f,70
Sib_15-f_130.47_132.37,Sib_15-f,130.47,132.37,./trimmed/Sib_15-f_130.47_132.37.wav,standart,"— ∙∙ ээ что меня поражало,",f,70
Sib_15-f_132.37_134.6,Sib_15-f,132.37,134.6,./trimmed/Sib_15-f_132.37_134.6.wav,standart,"там было много всяких каких-то-о ’’ ∙∙ зме-ей,,,",f,70
Sib_15-f_134.6_135.67,Sib_15-f,134.6,135.67,./trimmed/Sib_15-f_134.6_135.67.wav,standart,"мы их не боялись,",f,70
Sib_15-f_135.67_136.53,Sib_15-f,135.67,136.53,./trimmed/Sib_15-f_135.67_136.53.wav,standart,я-ащериц...,f,70
Sib_15-f_136.53_138.52,Sib_15-f,136.53,138.52,./trimmed/Sib_15-f_136.53_138.52.wav,standart,"∙∙∙ И ведь мы ж даже не предупреждали,,,",f,70
Sib_15-f_138.52_139.91,Sib_15-f,138.52,139.91,./trimmed/Sib_15-f_138.52_139.91.wav,standart,что это может быть страшно...,f,70
Sib_15-f_139.91_141.91,Sib_15-f,139.91,141.91,./trimmed/Sib_15-f_139.91_141.91.wav,standart,"∙∙∙ Вот мы видели этих зме-ей,,,",f,70
Sib_15-f_141.91_143.24,Sib_15-f,141.91,143.24,./trimmed/Sib_15-f_141.91_143.24.wav,standart,"видели этих ящериц,",f,70
Sib_15-f_143.24_145.98,Sib_15-f,143.24,145.98,./trimmed/Sib_15-f_143.24_145.98.wav,standart,"и какие-то вот ∙∙ животные там были,",f,70
Sib_15-f_145.98_147.28,Sib_15-f,145.98,147.28,./trimmed/Sib_15-f_145.98_147.28.wav,standart,"вот-т ’’ ∙∙ ’’ я не знаю,",f,70
Sib_15-f_147.28_148.48,Sib_15-f,147.28,148.48,./trimmed/Sib_15-f_147.28_148.48.wav,standart,"может дикие какие-то,,,",f,70
Sib_15-f_148.48_150.65,Sib_15-f,148.48,150.65,./trimmed/Sib_15-f_148.48_150.65.wav,standart,типа вот ∙∙∙ каких-то барашков маленьких.,f,70
Sib_15-f_150.65_152.71,Sib_15-f,150.65,152.71,./trimmed/Sib_15-f_150.65_152.71.wav,standart,∙∙∙ Ну вот это вот осталось в памяти.,f,70
Sib_15-f_152.71_153.64,Sib_15-f,152.71,153.64,./trimmed/Sib_15-f_152.71_153.64.wav,standart,"∙∙∙∙ Вот,",f,70
Sib_15-f_153.64_155.03,Sib_15-f,153.64,155.03,./trimmed/Sib_15-f_153.64_155.03.wav,standart,"а потом когда возвращались,",f,70
Sib_15-f_155.03_156.02,Sib_15-f,155.03,156.02,./trimmed/Sib_15-f_155.03_156.02.wav,standart,"в сорок третьем году,",f,70
Sib_15-f_156.02_158.07,Sib_15-f,156.02,158.07,./trimmed/Sib_15-f_156.02_158.07.wav,standart,∙∙∙ приехали мы-ы ==,f,70
Sib_15-f_158.07_161.83,Sib_15-f,158.07,161.83,./trimmed/Sib_15-f_158.07_161.83.wav,standart,"∙∙ ээ ’’ в общем уже’ ∙∙ тронулся ‖ начинал трогаться лёд,",f,70
Sib_15-f_161.83_162.74,Sib_15-f,161.83,162.74,./trimmed/Sib_15-f_161.83_162.74.wav,standart,"через эти реки,",f,70
Sib_15-f_162.74_163.53,Sib_15-f,162.74,163.53,./trimmed/Sib_15-f_162.74_163.53.wav,standart,"алтайские,",f,70
Sib_15-f_163.53_169.69,Sib_15-f,163.53,169.69,./trimmed/Sib_15-f_163.53_169.69.wav,standart,"∙∙ а нам надо было переправиться ээ ∙∙ через ээ ммм ‖ в общем ∙∙∙ на другой берегə əв Бийск,",f,70
Sib_15-f_169.69_171.63,Sib_15-f,169.69,171.63,./trimmed/Sib_15-f_169.69_171.63.wav,standart,"əчтобы попасть потом на поезд,,,",f,70
Sib_15-f_171.63_173.6,Sib_15-f,171.63,173.6,./trimmed/Sib_15-f_171.63_173.6.wav,standart,в общем ∙(0.43) переправиться надо было.,f,70
Sib_15-f_173.6_175.39,Sib_15-f,173.6,175.39,./trimmed/Sib_15-f_173.6_175.39.wav,standart,∙∙∙ И вот стоял вопрос:,f,70
Sib_15-f_175.39_177.89,Sib_15-f,175.39,177.89,./trimmed/Sib_15-f_175.39_177.89.wav,standart,"нас было <по-омн= | по-олн= | полон=> ‖ ∙∙ помню очень много людей,",f,70
Sib_15-f_177.89_179.92,Sib_15-f,177.89,179.92,./trimmed/Sib_15-f_177.89_179.92.wav,standart,"∙∙ и-и ’’ вот ээ ’’ одни говорили,",f,70
Sib_15-f_179.92_180.97,Sib_15-f,179.92,180.97,./trimmed/Sib_15-f_179.92_180.97.wav,standart,"что нельзя переправлять,",f,70
Sib_15-f_180.97_182.19,Sib_15-f,180.97,182.19,./trimmed/Sib_15-f_180.97_182.19.wav,standart,"что лёд уже-е ∙∙ тронулся,",f,70
Sib_15-f_182.19_182.9,Sib_15-f,182.19,182.9,./trimmed/Sib_15-f_182.19_182.9.wav,standart,"а другие говорили,",f,70
Sib_15-f_182.9_183.94,Sib_15-f,182.9,183.94,./trimmed/Sib_15-f_182.9_183.94.wav,standart,"«Если мы не переправимся,",f,70
Sib_15-f_183.94_186.2,Sib_15-f,183.94,186.2,./trimmed/Sib_15-f_183.94_186.2.wav,standart,"мы там ∙∙ бог знает насколько застрянем,",f,70
Sib_15-f_186.2_186.7,Sib_15-f,186.2,186.7,./trimmed/Sib_15-f_186.2_186.7.wav,standart,и вообще не у[едем].».,f,70
Sib_15-f_187.08_189.48,Sib_15-f,187.08,189.48,./trimmed/Sib_15-f_187.08_189.48.wav,standart,∙∙ {ЦОКАНЬЕ0.08} ∙∙ И что вот тоже осталось в памяти.,f,70
Sib_15-f_189.48_192.98,Sib_15-f,189.48,192.98,./trimmed/Sib_15-f_189.48_192.98.wav,standart,"∙∙∙ Остались огромные какие-то соляные ∙∙ го-оры,",f,70
Sib_15-f_192.98_194.27,Sib_15-f,192.98,194.27,./trimmed/Sib_15-f_192.98_194.27.wav,standart,"(Тоже сначала мы не знали,",f,70
Sib_15-f_194.27_195.28,Sib_15-f,194.27,195.28,./trimmed/Sib_15-f_194.27_195.28.wav,standart,"это потом мне рассказали,",f,70
Sib_15-f_195.28_196.14,Sib_15-f,195.28,196.14,./trimmed/Sib_15-f_195.28_196.14.wav,standart,что это была соль.),f,70
Sib_15-f_196.14_197.54,Sib_15-f,196.14,197.54,./trimmed/Sib_15-f_196.14_197.54.wav,standart,"∙∙ белые такие вот,",f,70
Sib_15-f_197.54_199.21,Sib_15-f,197.54,199.21,./trimmed/Sib_15-f_197.54_199.21.wav,standart,"∙∙∙ искусственные горы,",f,70
Sib_15-f_199.21_200.27,Sib_15-f,199.21,200.27,./trimmed/Sib_15-f_199.21_200.27.wav,standart,∙∙ была соль.,f,70
Sib_15-f_200.27_201.08,Sib_15-f,200.27,201.08,./trimmed/Sib_15-f_200.27_201.08.wav,standart,"∙∙ Вот,",f,70
Sib_15-f_201.08_202.17,Sib_15-f,201.08,202.17,./trimmed/Sib_15-f_201.08_202.17.wav,standart,∙∙ соляные горы.,f,70
Sib_15-f_202.17_205.89,Sib_15-f,202.17,205.89,./trimmed/Sib_15-f_202.17_205.89.wav,standart,∙∙∙ И всё-таки мы <с= | в=> ‖ ∙∙ все-е ∙∙ вот ∙∙ ’’ беженцы —,f,70
Sib_15-f_205.89_206.89,Sib_15-f,205.89,206.89,./trimmed/Sib_15-f_205.89_206.89.wav,standart,"∙∙ как нас называли,",f,70
Sib_15-f_206.89_207.7,Sib_15-f,206.89,207.7,./trimmed/Sib_15-f_206.89_207.7.wav,standart,"∙∙ во-от,",f,70
Sib_15-f_207.7_211.47,Sib_15-f,207.7,211.47,./trimmed/Sib_15-f_207.7_211.47.wav,standart,"— ’’ ∙∙ к= ‖ ∙∙ ’’ <да=> ‖ в общем все мы переправились через эту реку,",f,70
Sib_15-f_211.47_213.05,Sib_15-f,211.47,213.05,./trimmed/Sib_15-f_211.47_213.05.wav,standart,"∙∙ ’’ ∙∙ уже было очень опасно,",f,70
Sib_15-f_213.05_214.13,Sib_15-f,213.05,214.13,./trimmed/Sib_15-f_213.05_214.13.wav,standart,"∙∙ не знали даже,",f,70
Sib_15-f_214.13_215.0,Sib_15-f,214.13,215.0,./trimmed/Sib_15-f_214.13_215.0.wav,standart,∙∙ можно ==,f,70
Sib_15-f_215.0_215.54,Sib_15-f,215.0,215.54,./trimmed/Sib_15-f_215.0_215.54.wav,standart,"’’ (Говорили,",f,70
Sib_15-f_215.54_216.15,Sib_15-f,215.54,216.15,./trimmed/Sib_15-f_215.54_216.15.wav,standart,что нельзя.),f,70
Sib_15-f_216.15_217.3,Sib_15-f,216.15,217.3,./trimmed/Sib_15-f_216.15_217.3.wav,standart,"∙∙ <мы | но> переправились,",f,70
Sib_15-f_217.3_219.3,Sib_15-f,217.3,219.3,./trimmed/Sib_15-f_217.3_219.3.wav,standart,"по этому уже-е ломающемуся льду,",f,70
Sib_15-f_219.3_220.85,Sib_15-f,219.3,220.85,./trimmed/Sib_15-f_219.3_220.85.wav,standart,"∙∙ было очень стра-ашно,,,",f,70
Sib_15-f_220.85_221.71,Sib_15-f,220.85,221.71,./trimmed/Sib_15-f_220.85_221.71.wav,standart,"∙∙∙ вотə,",f,70
Sib_15-f_221.71_223.06,Sib_15-f,221.71,223.06,./trimmed/Sib_15-f_221.71_223.06.wav,standart,но это страшно было взрослым.,f,70
Sib_15-f_223.06_224.08,Sib_15-f,223.06,224.08,./trimmed/Sib_15-f_223.06_224.08.wav,standart,"Мы этого не понима-али,,,",f,70
Sib_15-f_224.08_224.88,Sib_15-f,224.08,224.88,./trimmed/Sib_15-f_224.08_224.88.wav,standart,"нам не говорили,,,",f,70
Sib_15-f_224.88_225.91,Sib_15-f,224.88,225.91,./trimmed/Sib_15-f_224.88_225.91.wav,standart,потом я это узнала.,f,70
Sib_15-f_225.91_228.4,Sib_15-f,225.91,228.4,./trimmed/Sib_15-f_225.91_228.4.wav,standart,∙∙ Ну вот это в памяти тоже всё осталось.,f,70
Sib_16-m_0.0_0.57,Sib_16-m,0.0,0.57,./trimmed/Sib_16-m_0.0_0.57.wav,standart,∙∙∙ Так.,m,69
Sib_16-m_0.57_5.82,Sib_16-m,0.57,5.82,./trimmed/Sib_16-m_0.57_5.82.wav,standart,∙∙∙∙ С четырнадцати лет я начал работать.,m,69
Sib_16-m_5.82_9.1,Sib_16-m,5.82,9.1,./trimmed/Sib_16-m_5.82_9.1.wav,standart,∙∙∙∙ Работал ∙∙ прицепщиком.,m,69
Sib_16-m_9.1_13.55,Sib_16-m,9.1,13.55,./trimmed/Sib_16-m_9.1_13.55.wav,standart,∙∙∙∙ Н= ‖ ∙∙ на тракторе.,m,69
Sib_16-m_13.55_16.059,Sib_16-m,13.55,16.059,./trimmed/Sib_16-m_13.55_16.059.wav,standart,"∙∙∙ Потом работал ∙∙ на тракторе,",m,69
Sib_16-m_16.059_18.77,Sib_16-m,16.059,18.77,./trimmed/Sib_16-m_16.059_18.77.wav,standart,"∙∙∙∙ работал на комбайне,",m,69
Sib_16-m_18.77_20.8,Sib_16-m,18.77,20.8,./trimmed/Sib_16-m_18.77_20.8.wav,standart,"комбайн-н назывался ∙∙ ""Коммунар""!",m,69
Sib_16-m_20.8_23.2,Sib_16-m,20.8,23.2,./trimmed/Sib_16-m_20.8_23.2.wav,standart,"∙∙∙∙ Прицепной комбайн,",m,69
Sib_16-m_23.2_24.46,Sib_16-m,23.2,24.46,./trimmed/Sib_16-m_23.2_24.46.wav,standart,хлебоуборочный.,m,69
Sib_16-m_24.46_33.09,Sib_16-m,24.46,33.09,./trimmed/Sib_16-m_24.46_33.09.wav,standart,"∙∙∙∙ Потом ∙∙∙∙ уехал в леспромхоз,",m,69
Sib_16-m_33.09_35.15,Sib_16-m,33.09,35.15,./trimmed/Sib_16-m_33.09_35.15.wav,standart,"∙∙ был такой ∙∙ ’’ леспромхоз,",m,69
Sib_16-m_35.15_38.49,Sib_16-m,35.15,38.49,./trimmed/Sib_16-m_35.15_38.49.wav,standart,назывался ∙∙ Барун-Тарбагатайский леспромхоз.,m,69
Sib_16-m_38.49_44.14,Sib_16-m,38.49,44.14,./trimmed/Sib_16-m_38.49_44.14.wav,standart,"∙∙∙∙ Сначала-а ∙∙∙ сучкорубом,",m,69
Sib_16-m_44.14_45.83,Sib_16-m,44.14,45.83,./trimmed/Sib_16-m_44.14_45.83.wav,standart,∙∙∙ сучки обрубал.,m,69
Sib_16-m_45.83_50.51,Sib_16-m,45.83,50.51,./trimmed/Sib_16-m_45.83_50.51.wav,standart,∙∙∙∙ Потом пошёл-л ‖ ∙∙∙ взяли меня-а —,m,69
Sib_16-m_50.51_52.67,Sib_16-m,50.51,52.67,./trimmed/Sib_16-m_50.51_52.67.wav,standart,"∙∙∙ ну как молодо-ого ещё,,,",m,69
Sib_16-m_52.67_53.61,Sib_16-m,52.67,53.61,./trimmed/Sib_16-m_52.67_53.61.wav,standart,"∙∙ такого это,,,",m,69
Sib_16-m_53.61_59.09,Sib_16-m,53.61,59.09,./trimmed/Sib_16-m_53.61_59.09.wav,standart,"— ∙∙∙∙ проводить ∙∙ на участки ∙∙∙∙ телефоны,",m,69
Sib_16-m_59.09_60.21,Sib_16-m,59.09,60.21,./trimmed/Sib_16-m_59.09_60.21.wav,standart,"∙∙ телефонные линии,",m,69
Sib_16-m_60.21_62.62,Sib_16-m,60.21,62.62,./trimmed/Sib_16-m_60.21_62.62.wav,standart,"мм там-м ∙∙ по куста-ам весь день,,,",m,69
Sib_16-m_62.62_63.78,Sib_16-m,62.62,63.78,./trimmed/Sib_16-m_62.62_63.78.wav,standart,"нь= ‖ не по столбам,",m,69
Sib_16-m_63.78_64.86,Sib_16-m,63.78,64.86,./trimmed/Sib_16-m_63.78_64.86.wav,standart,"а-а ∙∙ по дере-евьям,,,",m,69
Sib_16-m_64.86_65.69,Sib_16-m,64.86,65.69,./trimmed/Sib_16-m_64.86_65.69.wav,standart,"туда-сюда-а,,,",m,69
Sib_16-m_65.69_67.03,Sib_16-m,65.69,67.03,./trimmed/Sib_16-m_65.69_67.03.wav,standart,∙∙ как связист!,m,69
Sib_16-m_67.03_71.23,Sib_16-m,67.03,71.23,./trimmed/Sib_16-m_67.03_71.23.wav,standart,"∙∙∙∙ Та-ак,",m,69
Sib_16-m_71.23_73.33,Sib_16-m,71.23,73.33,./trimmed/Sib_16-m_71.23_73.33.wav,standart,"потом я-а оттудова приехал,",m,69
Sib_16-m_73.33_75.25,Sib_16-m,73.33,75.25,./trimmed/Sib_16-m_73.33_75.25.wav,standart,"∙∙∙ с леспромхоза,",m,69
Sib_16-m_75.25_79.51,Sib_16-m,75.25,79.51,./trimmed/Sib_16-m_75.25_79.51.wav,standart,"∙∙∙∙ опять же,",m,69
Sib_16-m_79.51_80.43,Sib_16-m,79.51,80.43,./trimmed/Sib_16-m_79.51_80.43.wav,standart,"в колхоз!,",m,69
Sib_16-m_80.43_85.36,Sib_16-m,80.43,85.36,./trimmed/Sib_16-m_80.43_85.36.wav,standart,"∙∙∙∙ опять меня поставили прицепщиком,",m,69
Sib_16-m_85.36_87.97,Sib_16-m,85.36,87.97,./trimmed/Sib_16-m_85.36_87.97.wav,standart,∙∙∙ потом по= ээ ‖ ∙∙ на трактор.,m,69
Sib_16-m_87.97_91.35,Sib_16-m,87.97,91.35,./trimmed/Sib_16-m_87.97_91.35.wav,standart,"∙∙∙∙ На тракторе отработал,",m,69
Sib_16-m_91.35_94.69,Sib_16-m,91.35,94.69,./trimmed/Sib_16-m_91.35_94.69.wav,standart,∙∙∙∙ потом приходит повестка.,m,69
Sib_16-m_94.69_97.14,Sib_16-m,94.69,97.14,./trimmed/Sib_16-m_94.69_97.14.wav,standart,∙∙∙ Уже было-о мне девятнадцать лет.,m,69
Sib_16-m_97.14_100.11,Sib_16-m,97.14,100.11,./trimmed/Sib_16-m_97.14_100.11.wav,standart,∙∙∙∙ В армию.,m,69
Sib_16-m_100.11_102.85,Sib_16-m,100.11,102.85,./trimmed/Sib_16-m_100.11_102.85.wav,standart,∙∙∙∙ Это было в пятьдесят седьмом году.,m,69
Sib_17-m_0.0_4.07,Sib_17-m,0.0,4.07,./trimmed/Sib_17-m_0.0_4.07.wav,standart,∙∙ Так вот ээ у меня’ ∙∙ ээ ∙∙ три сюжета.,m,70
Sib_17-m_4.07_5.99,Sib_17-m,4.07,5.99,./trimmed/Sib_17-m_4.07_5.99.wav,standart,"∙∙∙ Три сюжета,",m,70
Sib_17-m_5.99_9.88,Sib_17-m,5.99,9.88,./trimmed/Sib_17-m_5.99_9.88.wav,standart,"∙∙∙ ээ которые я бы мог ∙∙ ээ рассказать,",m,70
Sib_17-m_9.88_11.0,Sib_17-m,9.88,11.0,./trimmed/Sib_17-m_9.88_11.0.wav,standart,"∙∙∙ а,",m,70
Sib_17-m_11.0_15.54,Sib_17-m,11.0,15.54,./trimmed/Sib_17-m_11.0_15.54.wav,standart,один сюжет ∙∙ {ОТКАШЛИВАНИЕ} ∙∙∙∙ очень короткий.,m,70
Sib_17-m_15.54_17.67,Sib_17-m,15.54,17.67,./trimmed/Sib_17-m_15.54_17.67.wav,standart,"∙∙∙∙ Очень коро-откий,",m,70
Sib_17-m_17.67_29.51,Sib_17-m,17.67,29.51,./trimmed/Sib_17-m_17.67_29.51.wav,standart,∙∙∙ ээ мм ∙∙∙∙ дело было ∙∙∙ в ∙∙∙ тысячу ∙∙∙ девятьсот ∙∙∙ сорок ∙∙∙ третьем ∙∙ году.,m,70
Sib_17-m_29.51_31.19,Sib_17-m,29.51,31.19,./trimmed/Sib_17-m_29.51_31.19.wav,standart,∙∙∙ Сорок третьем го= ==,m,70
Sib_17-m_31.19_32.479,Sib_17-m,31.19,32.479,./trimmed/Sib_17-m_31.19_32.479.wav,standart,Это ещё была война.,m,70
Sib_17-m_32.479_45.25,Sib_17-m,32.479,45.25,./trimmed/Sib_17-m_32.479_45.25.wav,standart,∙∙∙∙ эээ ∙∙∙ ээ мм Значит ∙∙ немцы ∙∙∙∙ эээ ∙∙∙∙ подошли ‖ ∙∙∙ ээ захватили огромную часть —,m,70
Sib_17-m_45.25_46.52,Sib_17-m,45.25,46.52,./trimmed/Sib_17-m_45.25_46.52.wav,standart,"европейскую часть,",m,70
Sib_17-m_46.52_48.56,Sib_17-m,46.52,48.56,./trimmed/Sib_17-m_46.52_48.56.wav,standart,"— Ро= ‖ эээ ла= ‖ ээ нашей страны,",m,70
Sib_17-m_48.56_53.58,Sib_17-m,48.56,53.58,./trimmed/Sib_17-m_48.56_53.58.wav,standart,"∙∙∙∙ захватили ∙∙∙ мой родной город Воронеж,",m,70
Sib_17-m_53.58_58.1,Sib_17-m,53.58,58.1,./trimmed/Sib_17-m_53.58_58.1.wav,standart,∙∙∙∙ и остановились ∙∙ перед нашим домом.,m,70
Sib_17-m_58.1_59.4,Sib_17-m,58.1,59.4,./trimmed/Sib_17-m_58.1_59.4.wav,standart,∙∙∙ Представляете!,m,70
Sib_17-m_59.4_71.05,Sib_17-m,59.4,71.05,./trimmed/Sib_17-m_59.4_71.05.wav,standart,∙∙ На окраине Воронежа ∙∙∙ на-а’ ∙∙ эээ ∙∙ правом берегу реки Воронеж ∙∙∙ находился ‖ ∙∙ находилась маленькая ∙∙ маленькая станция Отрожка.,m,70
Sib_17-m_71.05_78.14,Sib_17-m,71.05,78.14,./trimmed/Sib_17-m_71.05_78.14.wav,standart,∙∙∙ На этой маленькой станции ∙∙∙ на-а берегу ∙∙ ээ реки ∙∙∙ ээ стоял наш дом.,m,70
Sib_17-m_78.14_79.74,Sib_17-m,78.14,79.74,./trimmed/Sib_17-m_78.14_79.74.wav,standart,∙∙∙∙ И вот —,m,70
Sib_17-m_79.74_80.66,Sib_17-m,79.74,80.66,./trimmed/Sib_17-m_79.74_80.66.wav,standart,∙∙ (Представляете!),m,70
Sib_17-m_80.66_82.32,Sib_17-m,80.66,82.32,./trimmed/Sib_17-m_80.66_82.32.wav,standart,— огр-ромная армия!,m,70
Sib_17-m_82.32_83.2,Sib_17-m,82.32,83.2,./trimmed/Sib_17-m_82.32_83.2.wav,standart,∙∙ Шла.,m,70
